"taxnum","case_num","charge","case_value","disposition"
"939240","2018-18951","WAS DISCOURTEOUS TO A PERSON KNOWN TO THE DEPARTMENT WITHOUT SUFFICIENT LEGAL AUTHORITY.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(3 day(s) )","GUILTY"
"968714",NA,NA,NA,NA
"939238",NA,NA,NA,NA
"957045",NA,NA,NA,NA
"940589",NA,NA,NA,NA
"962021",NA,NA,NA,NA
"910138",NA,NA,NA,NA
"933192",NA,NA,NA,NA
"965421",NA,NA,NA,NA
"971616",NA,NA,NA,NA
"951070",NA,NA,NA,NA
"927367",NA,NA,NA,NA
"942372",NA,NA,NA,NA
"971617",NA,NA,NA,NA
"949498",NA,NA,NA,NA
"949499",NA,NA,NA,NA
"934436",NA,NA,NA,NA
"951071",NA,NA,NA,NA
"970777",NA,NA,NA,NA
"942373",NA,NA,NA,NA
"946127",NA,NA,NA,NA
"940590",NA,NA,NA,NA
"962022",NA,NA,NA,NA
"970095",NA,NA,NA,NA
"961111",NA,NA,NA,NA
"953262",NA,NA,NA,NA
"957046",NA,NA,NA,NA
"947363",NA,NA,NA,NA
"966280",NA,NA,NA,NA
"963698",NA,NA,NA,NA
"939241",NA,NA,NA,NA
"957967",NA,NA,NA,NA
"970778",NA,NA,NA,NA
"933193",NA,NA,NA,NA
"945282",NA,NA,NA,NA
"950227",NA,NA,NA,NA
"957047",NA,NA,NA,NA
"959084",NA,NA,NA,NA
"919958",NA,NA,NA,NA
"947364",NA,NA,NA,NA
"928979",NA,NA,NA,NA
"947366",NA,NA,NA,NA
"949500",NA,NA,NA,NA
"935529",NA,NA,NA,NA
"944284",NA,NA,NA,NA
"953263",NA,NA,NA,NA
"970096",NA,NA,NA,NA
"965422",NA,NA,NA,NA
"966780",NA,NA,NA,NA
"937303",NA,NA,NA,NA
"948559",NA,NA,NA,NA
"944903",NA,NA,NA,NA
"962023",NA,NA,NA,NA
"909642",NA,NA,NA,NA
"962698",NA,NA,NA,NA
"937304",NA,NA,NA,NA
"948501",NA,NA,NA,NA
"951074",NA,NA,NA,NA
"943692",NA,NA,NA,NA
"931898",NA,NA,NA,NA
"944904",NA,NA,NA,NA
"935532",NA,NA,NA,NA
"880217",NA,NA,NA,NA
"957048",NA,NA,NA,NA
"955337",NA,NA,NA,NA
"939242",NA,NA,NA,NA
"964222",NA,NA,NA,NA
"957049",NA,NA,NA,NA
"954571",NA,NA,NA,NA
"955047",NA,NA,NA,NA
"939243",NA,NA,NA,NA
"970097",NA,NA,NA,NA
"964223",NA,NA,NA,NA
"920717",NA,NA,NA,NA
"966281",NA,NA,NA,NA
"956176",NA,NA,NA,NA
"967652",NA,NA,NA,NA
"935533",NA,NA,NA,NA
"967081",NA,NA,NA,NA
"934073",NA,NA,NA,NA
"959085",NA,NA,NA,NA
"973677",NA,NA,NA,NA
"961113",NA,NA,NA,NA
"970779",NA,NA,NA,NA
"949502",NA,NA,NA,NA
"966781",NA,NA,NA,NA
"921685",NA,NA,NA,NA
"946128",NA,NA,NA,NA
"939783",NA,NA,NA,NA
"959086",NA,NA,NA,NA
"953264",NA,NA,NA,NA
"939244","2014-12061","GAVE INACCURATE TESTIMONY DURING A GRAND JURY PROCEEDING.","Case: 1, Penalty: DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, VACATION DAYS&nbsp;<i>(30 day(s) )","GUILTY"
"944742",NA,NA,NA,NA
"928984","2020-22922","Failed to obey a lawful order or direction while on duty.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(25 day(s) )","GUILTY"
"931899",NA,NA,NA,NA
"945283",NA,NA,NA,NA
"940591","2018-19089","WRONGFULLY USED FORCE, IN THAT SAID POLICE OFFICER PUNCHED A PERSON UNKNOWN TO THE DEPARTMENT WITHOUT POLICE NECESSITY.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(7 day(s) )","GUILTY"
"940591","2018-19089","WAS DISCOURTEOUS AND USED PROFANITY TO A PERSON UNKNOWN TO THE DEPARTMENT WITHOUT SUFFICIENT LEGAL AUTHORITY.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(7 day(s) )","GUILTY"
"940591","2018-19089","MADE UNPROFESSIONAL REMARKS TO A PERSON UNKNOWN TO THE DEPARTMENT IN REGARD TO THEIR GENDER.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(7 day(s) )","GUILTY"
"961115",NA,NA,NA,NA
"935534",NA,NA,NA,NA
"955339",NA,NA,NA,NA
"957051",NA,NA,NA,NA
"934617",NA,NA,NA,NA
"949147",NA,NA,NA,NA
"963699",NA,NA,NA,NA
"952125",NA,NA,NA,NA
"924825",NA,NA,NA,NA
"931866","2014-12818","WHILE ON-DUTY, WRONGFULLY FAILED TO COMPLY WITH THE INSTRUCTION OF HER SUPERVISOR.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(20 day(s) )","GUILTY"
"931866","2014-12818","WHILE ON-DUTY, WRONGFULLY FAILED TO HAVE HER QUEST MONTHLY ACTIVITY REPORT COMPLETED AND AVAILABLE FOR WEEKLY INSPECTION BY HER SUPERVISOR, AS REQUIRED.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(20 day(s) )","GUILTY"
"931866","2014-12818","WHILE ON-DUTY, WRONGFULLY WAS SLEEPING OR OTHERWISE INATTENTIVE WHILE INSIDE A DEPARTMENT VEHICLE.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(20 day(s) )","GUILTY"
"929919","2010-2146","WHILE OFF-DUTY, DURING A 911 CALL TO THE BLOOMING GROVE POLICE DEPARTMENT, WHEREIN HER COMMON - LAW HUSBAND IS REPORTING A DOMESTIC DISTURBANCE, POLICE OFFICER MADE INACCURATE STATEMENTS.","Case: 1, Penalty: COUNSELING, VACATION DAYS&nbsp;<i>(30 day(s) )","GUILTY"
"929919","2010-2146","WHILE OFF-DUTY, WAS INVOLVED IN A PHYSICAL ALTERCATION WITH A PERSON KNOWN TO THE DEPARTMENT.","Case: 1, Penalty: COUNSELING, VACATION DAYS&nbsp;<i>(30 day(s) )","GUILTY"
"899727",NA,NA,NA,NA
"966782",NA,NA,NA,NA
"968715",NA,NA,NA,NA
"949503",NA,NA,NA,NA
"934074",NA,NA,NA,NA
"961116",NA,NA,NA,NA
"959087",NA,NA,NA,NA
"953266",NA,NA,NA,NA
"952126",NA,NA,NA,NA
"970098",NA,NA,NA,NA
"937306",NA,NA,NA,NA
"963700",NA,NA,NA,NA
"951075",NA,NA,NA,NA
"951076",NA,NA,NA,NA
"966282",NA,NA,NA,NA
"962025",NA,NA,NA,NA
"933198","2018-19810","while off-duty, posed for pictures with an individual known to the Department at a social event while holding his unholstered firearm.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(15 day(s) )","GUILTY"
"966783",NA,NA,NA,NA
"969299",NA,NA,NA,NA
"939246",NA,NA,NA,NA
"964708",NA,NA,NA,NA
"961117",NA,NA,NA,NA
"922987",NA,NA,NA,NA
"951690",NA,NA,NA,NA
"939247",NA,NA,NA,NA
"956177",NA,NA,NA,NA
"922988",NA,NA,NA,NA
"939248",NA,NA,NA,NA
"953268",NA,NA,NA,NA
"959905",NA,NA,NA,NA
"933200",NA,NA,NA,NA
"967265",NA,NA,NA,NA
"962699",NA,NA,NA,NA
"962700",NA,NA,NA,NA
"964709",NA,NA,NA,NA
"949504",NA,NA,NA,NA
"953269",NA,NA,NA,NA
"959090",NA,NA,NA,NA
"951912",NA,NA,NA,NA
"941110",NA,NA,NA,NA
"930975",NA,NA,NA,NA
"951077",NA,NA,NA,NA
"940544","2020-22821","Left the scene of an accident.","Case: 1, Penalty: DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, VACATION DAYS&nbsp;<i>(35 day(s) )","PLEADED GUILTY"
"940544","2020-22821","Refused to answer questions during an official Department interview.","Case: 1, Penalty: DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, VACATION DAYS&nbsp;<i>(35 day(s) )","GUILTY"
"961118",NA,NA,NA,NA
"956179",NA,NA,NA,NA
"953270","2017-17657","WHILE OFF-DUTY, FAILED TO COMPLY WITH INSTRUCTIONS FROM UNIFORM MEMBERS OF THE SERVICE REQUESTING DEPARTMENT IDENTIFICATION DURING A VEHICLE STOP.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(10 day(s) )","GUILTY"
"970780",NA,NA,NA,NA
"934075",NA,NA,NA,NA
"944906","2016-16043","INITIATED AND ENGAGED IN AN INAPPROPRIATE RELATIONSHIP WITH A VICTIM OF DOMESTIC VIOLENCE IN A PENDING CRIMINAL MATTER.","Case: 1, Penalty: DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, SUSPENDED W/O PAY&nbsp;<i>(10 day(s) )</i>, VACATION DAYS&nbsp;<i>(30 day(s) )","PLEADED GUILTY"
"944906","2016-16043","FAILED TO MAKE PROPER ENTRIES IN HIS ACTIVITY LOG WITH RESPECT TO A HOME VISIT MADE TO VICTIM OF DOMESTIC VIOLENCE.","Case: 1, Penalty: DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, SUSPENDED W/O PAY&nbsp;<i>(10 day(s) )</i>, VACATION DAYS&nbsp;<i>(30 day(s) )","PLEADED GUILTY"
"944906","2016-16043","WRONGFULLY UTILIZED A DEPARTMENT VEHICLE WHILE ON DUTY TO CONDUCT NON-DEPARTMENTAL BUSINESS.","Case: 1, Penalty: DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, SUSPENDED W/O PAY&nbsp;<i>(10 day(s) )</i>, VACATION DAYS&nbsp;<i>(30 day(s) )","PLEADED GUILTY"
"941111",NA,NA,NA,NA
"942379",NA,NA,NA,NA
"956180",NA,NA,NA,NA
"966784",NA,NA,NA,NA
"944907",NA,NA,NA,NA
"969300",NA,NA,NA,NA
"971618",NA,NA,NA,NA
"919683",NA,NA,NA,NA
"968716",NA,NA,NA,NA
"948406",NA,NA,NA,NA
"959091",NA,NA,NA,NA
"943181",NA,NA,NA,NA
"940592",NA,NA,NA,NA
"936081",NA,NA,NA,NA
"959092","2020-21768","Involved in an altercation while off-duty.","Case: 1, Penalty: PRE-TRIAL SUSPENSION DAYS&nbsp;<i>(30 day(s) )","GUILTY"
"959092","2020-21768","Failed to make proper notifications while off-duty.","Case: 1, Penalty: PRE-TRIAL SUSPENSION DAYS&nbsp;<i>(30 day(s) )","GUILTY"
"949505",NA,NA,NA,NA
"940593",NA,NA,NA,NA
"964710",NA,NA,NA,NA
"951078",NA,NA,NA,NA
"945285",NA,NA,NA,NA
"943695",NA,NA,NA,NA
"959093",NA,NA,NA,NA
"957052",NA,NA,NA,NA
"969301",NA,NA,NA,NA
"968717",NA,NA,NA,NA
"971619",NA,NA,NA,NA
"962026",NA,NA,NA,NA
"935535",NA,NA,NA,NA
"965424",NA,NA,NA,NA
"973678",NA,NA,NA,NA
"944149",NA,NA,NA,NA
"946131",NA,NA,NA,NA
"962701",NA,NA,NA,NA
"939249",NA,NA,NA,NA
"961120",NA,NA,NA,NA
"930747",NA,NA,NA,NA
"953271",NA,NA,NA,NA
"969302",NA,NA,NA,NA
"969303",NA,NA,NA,NA
"965425",NA,NA,NA,NA
"928930",NA,NA,NA,NA
"971620",NA,NA,NA,NA
"952127",NA,NA,NA,NA
"968718",NA,NA,NA,NA
"957053",NA,NA,NA,NA
"937309",NA,NA,NA,NA
"955342",NA,NA,NA,NA
"967653",NA,NA,NA,NA
"956181","2017-18195","WRONGFULLY ASSOCIATED WITH A PERSON WHO SAID POLICE OFFICER REASONABLY BELIEVED HAD ENGAGED IN CRIMINAL ACTIVITIES","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(20 day(s) )","GUILTY"
"956181","2017-18195","WRONGFULLY CONDUCTED MULTIPLE UNAUTHORIZED QUERIES ON DEPARTMENT DATABASES UNRELATED TO OFFICIAL DEPARTMENT BUSINESS","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(20 day(s) )","GUILTY"
"961121",NA,NA,NA,NA
"968719",NA,NA,NA,NA
"970099",NA,NA,NA,NA
"951080",NA,NA,NA,NA
"949506",NA,NA,NA,NA
"965426",NA,NA,NA,NA
"954244",NA,NA,NA,NA
"941112",NA,NA,NA,NA
"921687",NA,NA,NA,NA
"944908",NA,NA,NA,NA
"921169",NA,NA,NA,NA
"967266",NA,NA,NA,NA
"970781",NA,NA,NA,NA
"944688",NA,NA,NA,NA
"943696",NA,NA,NA,NA
"961122",NA,NA,NA,NA
"933203",NA,NA,NA,NA
"930978",NA,NA,NA,NA
"937310",NA,NA,NA,NA
"948117",NA,NA,NA,NA
"955343",NA,NA,NA,NA
"930979",NA,NA,NA,NA
"946133",NA,NA,NA,NA
"966283",NA,NA,NA,NA
"933204",NA,NA,NA,NA
"967267",NA,NA,NA,NA
"933205",NA,NA,NA,NA
"929862",NA,NA,NA,NA
"965427",NA,NA,NA,NA
"966787",NA,NA,NA,NA
"949508",NA,NA,NA,NA
"943697",NA,NA,NA,NA
"955344",NA,NA,NA,NA
"970100",NA,NA,NA,NA
"955345",NA,NA,NA,NA
"954245",NA,NA,NA,NA
"933206",NA,NA,NA,NA
"964711",NA,NA,NA,NA
"939251",NA,NA,NA,NA
"947887",NA,NA,NA,NA
"955346",NA,NA,NA,NA
"959906",NA,NA,NA,NA
"957054",NA,NA,NA,NA
"973679",NA,NA,NA,NA
"945666",NA,NA,NA,NA
"951082",NA,NA,NA,NA
"957971",NA,NA,NA,NA
"972881",NA,NA,NA,NA
"968074",NA,NA,NA,NA
"935539",NA,NA,NA,NA
"961124",NA,NA,NA,NA
"949509",NA,NA,NA,NA
"930982",NA,NA,NA,NA
"924360",NA,NA,NA,NA
"963218",NA,NA,NA,NA
"962702",NA,NA,NA,NA
"970102",NA,NA,NA,NA
"924361",NA,NA,NA,NA
"930985",NA,NA,NA,NA
"961125",NA,NA,NA,NA
"955348",NA,NA,NA,NA
"953275",NA,NA,NA,NA
"951083",NA,NA,NA,NA
"937312",NA,NA,NA,NA
"951264",NA,NA,NA,NA
"918182",NA,NA,NA,NA
"963703",NA,NA,NA,NA
"943699",NA,NA,NA,NA
"973681",NA,NA,NA,NA
"970782",NA,NA,NA,NA
"970104",NA,NA,NA,NA
"899730",NA,NA,NA,NA
"956184",NA,NA,NA,NA
"964712",NA,NA,NA,NA
"933209",NA,NA,NA,NA
"951084",NA,NA,NA,NA
"953277",NA,NA,NA,NA
"935540",NA,NA,NA,NA
"961127",NA,NA,NA,NA
"941244",NA,NA,NA,NA
"928991",NA,NA,NA,NA
"964224",NA,NA,NA,NA
"973682",NA,NA,NA,NA
"966284",NA,NA,NA,NA
"965428",NA,NA,NA,NA
"930987",NA,NA,NA,NA
"933210",NA,NA,NA,NA
"972882",NA,NA,NA,NA
"951085",NA,NA,NA,NA
"943488",NA,NA,NA,NA
"972415",NA,NA,NA,NA
"972367",NA,NA,NA,NA
"972184",NA,NA,NA,NA
"957055",NA,NA,NA,NA
"925943",NA,NA,NA,NA
"970783",NA,NA,NA,NA
"943701",NA,NA,NA,NA
"939252",NA,NA,NA,NA
"968721",NA,NA,NA,NA
"939253",NA,NA,NA,NA
"934077",NA,NA,NA,NA
"971621",NA,NA,NA,NA
"954247",NA,NA,NA,NA
"927379",NA,NA,NA,NA
"922993",NA,NA,NA,NA
"957056",NA,NA,NA,NA
"964225",NA,NA,NA,NA
"951088",NA,NA,NA,NA
"953278",NA,NA,NA,NA
"944909",NA,NA,NA,NA
"891948",NA,NA,NA,NA
"937313",NA,NA,NA,NA
"934078",NA,NA,NA,NA
"957057",NA,NA,NA,NA
"925944",NA,NA,NA,NA
"970105",NA,NA,NA,NA
"939255",NA,NA,NA,NA
"948078",NA,NA,NA,NA
"962029",NA,NA,NA,NA
"949511",NA,NA,NA,NA
"961128",NA,NA,NA,NA
"965429",NA,NA,NA,NA
"928994",NA,NA,NA,NA
"954249",NA,NA,NA,NA
"965430",NA,NA,NA,NA
"942914",NA,NA,NA,NA
"948502",NA,NA,NA,NA
"930988",NA,NA,NA,NA
"957058","2017-17246","DID KNOWINGLY ASSOCIATE WITH PERSONS OR ORGANIZATIONS REASONABLY BELIEVED TO BE ENGAGED IN, LIKELY TO ENGAGE IN, OR TO HAVE ENGAGED IN CRIMINAL ACTIVITIES","Case: 1, Penalty: DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, VACATION DAYS&nbsp;<i>(30 day(s) )","GUILTY"
"957058","2018-18633","while off-duty, did knowingly associate with persons or organizations reasonably believed to be engaged in, likely to engage in, or to have engaged in criminal activities.","Case: 2, Penalty: DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, VACATION DAYS&nbsp;<i>(30 day(s) )","GUILTY"
"957058","2018-18633","failed to obey and comply with a lawful order.","Case: 2, Penalty: DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, VACATION DAYS&nbsp;<i>(30 day(s) )","GUILTY"
"957058","2018-18633","while on-duty, made misleading statements during his official Department Interview.","Case: 2, Penalty: DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, VACATION DAYS&nbsp;<i>(30 day(s) )","GUILTY"
"972185",NA,NA,NA,NA
"916471",NA,NA,NA,NA
"949513",NA,NA,NA,NA
"965431",NA,NA,NA,NA
"916472",NA,NA,NA,NA
"947367",NA,NA,NA,NA
"951089",NA,NA,NA,NA
"947966",NA,NA,NA,NA
"959096",NA,NA,NA,NA
"934079",NA,NA,NA,NA
"951090",NA,NA,NA,NA
"971622",NA,NA,NA,NA
"947368",NA,NA,NA,NA
"970784",NA,NA,NA,NA
"964226",NA,NA,NA,NA
"942382",NA,NA,NA,NA
"950129",NA,NA,NA,NA
"941485",NA,NA,NA,NA
"966788",NA,NA,NA,NA
"934080",NA,NA,NA,NA
"964713",NA,NA,NA,NA
"943703",NA,NA,NA,NA
"949515",NA,NA,NA,NA
"969304",NA,NA,NA,NA
"940596",NA,NA,NA,NA
"942383",NA,NA,NA,NA
"970785",NA,NA,NA,NA
"966789",NA,NA,NA,NA
"969305",NA,NA,NA,NA
"943704",NA,NA,NA,NA
"957973",NA,NA,NA,NA
"942385",NA,NA,NA,NA
"947369",NA,NA,NA,NA
"946615",NA,NA,NA,NA
"969306",NA,NA,NA,NA
"928995",NA,NA,NA,NA
"970106",NA,NA,NA,NA
"962030",NA,NA,NA,NA
"962031",NA,NA,NA,NA
"964714",NA,NA,NA,NA
"973142",NA,NA,NA,NA
"948265",NA,NA,NA,NA
"959097",NA,NA,NA,NA
"948266",NA,NA,NA,NA
"958649",NA,NA,NA,NA
"961130",NA,NA,NA,NA
"888313",NA,NA,NA,NA
"953279",NA,NA,NA,NA
"949516",NA,NA,NA,NA
"968075",NA,NA,NA,NA
"972186",NA,NA,NA,NA
"953280",NA,NA,NA,NA
"952133",NA,NA,NA,NA
"959098",NA,NA,NA,NA
"942388","2018-19756","Violated confidential informant procedures.","Case: 1, Penalty: DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, VACATION DAYS&nbsp;<i>(60 day(s) )","GUILTY"
"942388","2018-19756","Wrongfully accessed confidential Department information.","Case: 1, Penalty: DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, VACATION DAYS&nbsp;<i>(60 day(s) )","GUILTY"
"942388","2018-19756","Gambling.","Case: 1, Penalty: DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, VACATION DAYS&nbsp;<i>(60 day(s) )","GUILTY"
"965432",NA,NA,NA,NA
"947370",NA,NA,NA,NA
"970786",NA,NA,NA,NA
"954251",NA,NA,NA,NA
"937315",NA,NA,NA,NA
"951094",NA,NA,NA,NA
"942389",NA,NA,NA,NA
"970787",NA,NA,NA,NA
"948407",NA,NA,NA,NA
"946137",NA,NA,NA,NA
"970788",NA,NA,NA,NA
"935545",NA,NA,NA,NA
"962032",NA,NA,NA,NA
"963220",NA,NA,NA,NA
"937317",NA,NA,NA,NA
"946138",NA,NA,NA,NA
"940597",NA,NA,NA,NA
"952135",NA,NA,NA,NA
"970107",NA,NA,NA,NA
"970108",NA,NA,NA,NA
"924737",NA,NA,NA,NA
"954252",NA,NA,NA,NA
"934081","2017-18149","FAILED TO SUPERVISE MEMBERS OF THE SERVICE BY LEAVING MEMBERS ALONE DURING THE EXECUTION OF A SEARCH WARRANT.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(20 day(s) )","GUILTY"
"934081","2017-18149","CONDUCTED AN IMPROPER SEARCH INSIDE A BEDROOM BY OPENING A BLACK BOX CONTAINING A PISTOL WITHUT LEGAL AUTHORITY.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(20 day(s) )","GUILTY"
"972187",NA,NA,NA,NA
"951095",NA,NA,NA,NA
"946657",NA,NA,NA,NA
"967656",NA,NA,NA,NA
"940599",NA,NA,NA,NA
"939256",NA,NA,NA,NA
"966288",NA,NA,NA,NA
"955351",NA,NA,NA,NA
"968076",NA,NA,NA,NA
"952136",NA,NA,NA,NA
"959429",NA,NA,NA,NA
"928997",NA,NA,NA,NA
"966790",NA,NA,NA,NA
"947371",NA,NA,NA,NA
"916476",NA,NA,NA,NA
"973683",NA,NA,NA,NA
"965832",NA,NA,NA,NA
"967268",NA,NA,NA,NA
"937318",NA,NA,NA,NA
"944911",NA,NA,NA,NA
"930991","2014-11816","WRONGFULLY WAS UNFIT FOR DUTY DUE TO HIS CONSUMPTION OF AN INTOXICANT.","Case: 1, Penalty: COUNSELING, DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, ORDERED BREATH TESTING, PRE-TRIAL SUSPENSION DAYS&nbsp;<i>(30 day(s) )","GUILTY"
"930991","2014-11816","WRONGFULLY WAS ARMED WHILE UNFIT FOR DUTY DUE TO HIS CONSUMPTION OF AN INTOXICANT.","Case: 1, Penalty: COUNSELING, DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, ORDERED BREATH TESTING, PRE-TRIAL SUSPENSION DAYS&nbsp;<i>(30 day(s) )","GUILTY"
"942391",NA,NA,NA,NA
"959403",NA,NA,NA,NA
"951097",NA,NA,NA,NA
"930992",NA,NA,NA,NA
"944912",NA,NA,NA,NA
"954746",NA,NA,NA,NA
"957977",NA,NA,NA,NA
"957061",NA,NA,NA,NA
"891953",NA,NA,NA,NA
"949519",NA,NA,NA,NA
"912044",NA,NA,NA,NA
"953281",NA,NA,NA,NA
"947372",NA,NA,NA,NA
"954253",NA,NA,NA,NA
"949901",NA,NA,NA,NA
"942392",NA,NA,NA,NA
"959100",NA,NA,NA,NA
"925952",NA,NA,NA,NA
"959101",NA,NA,NA,NA
"968723",NA,NA,NA,NA
"968077",NA,NA,NA,NA
"962704",NA,NA,NA,NA
"955352",NA,NA,NA,NA
"935549",NA,NA,NA,NA
"953282",NA,NA,NA,NA
"943705",NA,NA,NA,NA
"955353",NA,NA,NA,NA
"970789",NA,NA,NA,NA
"899735",NA,NA,NA,NA
"949335",NA,NA,NA,NA
"939262",NA,NA,NA,NA
"940600",NA,NA,NA,NA
"962034",NA,NA,NA,NA
"959908",NA,NA,NA,NA
"972188",NA,NA,NA,NA
"951098",NA,NA,NA,NA
"959102",NA,NA,NA,NA
"959103",NA,NA,NA,NA
"970790",NA,NA,NA,NA
"961133",NA,NA,NA,NA
"962705",NA,NA,NA,NA
"943706",NA,NA,NA,NA
"961134",NA,NA,NA,NA
"933214",NA,NA,NA,NA
"972461",NA,NA,NA,NA
"972189",NA,NA,NA,NA
"942394",NA,NA,NA,NA
"953283",NA,NA,NA,NA
"951099",NA,NA,NA,NA
"971623",NA,NA,NA,NA
"937320",NA,NA,NA,NA
"972883",NA,NA,NA,NA
"951100",NA,NA,NA,NA
"957978",NA,NA,NA,NA
"951101",NA,NA,NA,NA
"939263",NA,NA,NA,NA
"971624",NA,NA,NA,NA
"931903",NA,NA,NA,NA
"931962",NA,NA,NA,NA
"964715",NA,NA,NA,NA
"948119",NA,NA,NA,NA
"948120",NA,NA,NA,NA
"965833",NA,NA,NA,NA
"935551",NA,NA,NA,NA
"968724",NA,NA,NA,NA
"939264",NA,NA,NA,NA
"936308",NA,NA,NA,NA
"972190",NA,NA,NA,NA
"970791",NA,NA,NA,NA
"963704",NA,NA,NA,NA
"959104",NA,NA,NA,NA
"955354",NA,NA,NA,NA
"969307",NA,NA,NA,NA
"973684",NA,NA,NA,NA
"946140",NA,NA,NA,NA
"937321",NA,NA,NA,NA
"943707",NA,NA,NA,NA
"962035",NA,NA,NA,NA
"971625",NA,NA,NA,NA
"972884",NA,NA,NA,NA
"952138",NA,NA,NA,NA
"942396",NA,NA,NA,NA
"965433",NA,NA,NA,NA
"973685",NA,NA,NA,NA
"961137",NA,NA,NA,NA
"951103",NA,NA,NA,NA
"970792",NA,NA,NA,NA
"935552",NA,NA,NA,NA
"967271",NA,NA,NA,NA
"949520",NA,NA,NA,NA
"973686",NA,NA,NA,NA
"970110",NA,NA,NA,NA
"939265","2015-14005","WHILE ON-DUTY, WAS DISCOURTEOUS TO A PERSON KNOWN TO THE DEPARTMENT","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(5 day(s) )","GUILTY"
"939265","2015-14005","WHILE ON-DUTY, THREATENED THE ARREST OF A PERSON KNOWN TO THE DEPARTMENT WITHOUT SUFFICIENT LEGAL AUTHORITY","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(5 day(s) )","GUILTY"
"939265","2015-14005","WHILE ON-DUTY, WAS DISCOURTEOUS TO A PERSON KNOWN TO THE DEPARTMENT","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(5 day(s) )","GUILTY"
"939265","2015-14005","WHILE ON-DUTY, THREATENED THE ARREST OF A PERSON KNOWN TO THE DEPARTMENT WITHOUT SUFFICIENT LEGAL AUTHORITY","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(5 day(s) )","GUILTY"
"939265","2016-15904","WHILE OFF-DUTY, WRONGFULLY ENGAGED IN A PHYSICAL ALTERCATION WITH A PERSON KNOWN TO THE DEPARTMENT.","Case: 2, Penalty: DISMISSAL PROBATION&nbsp;<i>(12 month(s) )</i>, PRE-TRIAL SUSPENSION DAYS&nbsp;<i>(30 day(s) )</i>, VACATION DAYS&nbsp;<i>(30 day(s) )","GUILTY"
"965434",NA,NA,NA,NA
"932405",NA,NA,NA,NA
"930994",NA,NA,NA,NA
"930995",NA,NA,NA,NA
"953284",NA,NA,NA,NA
"953285",NA,NA,NA,NA
"957063",NA,NA,NA,NA
"935011",NA,NA,NA,NA
"967272",NA,NA,NA,NA
"925954",NA,NA,NA,NA
"961138",NA,NA,NA,NA
"934084",NA,NA,NA,NA
"959105",NA,NA,NA,NA
"936010",NA,NA,NA,NA
"957979",NA,NA,NA,NA
"933219",NA,NA,NA,NA
"933220",NA,NA,NA,NA
"963221",NA,NA,NA,NA
"943708",NA,NA,NA,NA
"961139",NA,NA,NA,NA
"925955",NA,NA,NA,NA
"965435",NA,NA,NA,NA
"951104",NA,NA,NA,NA
"952139",NA,NA,NA,NA
"966792",NA,NA,NA,NA
"954254",NA,NA,NA,NA
"942750","2018-18868","WHILE OFF-DUTY FAILED TO NOTIFY THE INTERNAL AFFAIRS BUREAU THAT HE WAS A SUBJECT IN AN ACS INVESTIGATION IN WESTCHESTER COUNTY.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(10 day(s) )","GUILTY"
"942750","2018-18868","WHILE OFF-DUTY FAILED TO NOTIFY THE DEPARTMENT REGARDING AN ORDER OF PROTECTION ISSUED AGAINST HIM BY YONKERS FAMILY COURT.","Case: 1, Penalty: VACATION DAYS&nbsp;<i>(10 day(s) )","GUILTY"
